cluster_id,n_stocks,mean_return,mean_volatility,mean_sharpe,mean_drawdown,stocks
0,14,0.21939453398467354,0.3451246831882332,0.6349312050465886,-0.620759766850749,"SBIN.NS, AXISBANK.NS, BAJFINANCE.NS, ONGC.NS, TATASTEEL.NS, BAJAJFINSV.NS, COALINDIA.NS, HINDALCO.NS, EICHERMOT.NS, GRASIM.NS, JSWSTEEL.NS, ADANIPORTS.NS, BPCL.NS, SHRIRAMFIN.NS"
1,14,0.13332593407094825,0.25492915340315203,0.529860335850024,-0.4199891660235865,"TCS.NS, HDFCBANK.NS, HINDUNILVR.NS, ITC.NS, KOTAKBANK.NS, ASIANPAINT.NS, MARUTI.NS, NESTLEIND.NS, WIPRO.NS, DRREDDY.NS, CIPLA.NS, HEROMOTOCO.NS, BRITANNIA.NS, HDFCLIFE.NS"
2,1,0.04079196873880579,0.44750947040180694,0.09115330833597725,-0.8502792034567189,INDUSINDBK.NS
3,1,0.5360068426551773,0.5157338340149278,1.0393090530485978,-0.7134660151858537,ADANIENT.NS
4,19,0.2167721258675032,0.2848132319317598,0.759557715235644,-0.4530842390080994,"RELIANCE.NS, INFY.NS, ICICIBANK.NS, BHARTIARTL.NS, LT.NS, TITAN.NS, SUNPHARMA.NS, ULTRACEMCO.NS, HCLTECH.NS, NTPC.NS, POWERGRID.NS, M&M.NS, TECHM.NS, DIVISLAB.NS, TATACONSUM.NS, APOLLOHOSP.NS, SBILIFE.NS, LTIM.NS, BAJAJ-AUTO.NS"
