date,portfolio_value
2014-10-14,1615527.6409822723
2014-10-15,1615527.6409822723
2014-10-16,1593114.2786057284
2014-10-17,1596777.6424456863
2014-10-20,1620826.213303948
2014-10-21,1632895.0174916068
2014-10-22,1654570.4939397916
2014-10-27,1672315.7044137972
2014-10-28,1687678.1874551217
2014-10-29,1704034.0049605551
2014-10-30,1711309.3211494165
2014-10-31,1741911.9240745257
2014-11-03,1741970.725805486
2014-11-07,1741634.3027051792
2014-11-10,1739503.2969484064
2014-11-11,1748470.4738401603
2014-11-12,1745045.021554783
2014-11-13,1747596.4861405874
2014-11-14,1764303.823002809
2014-11-17,1761878.3055713393
2014-11-18,1763993.0962957663
2014-11-19,1781370.2937881413
2014-11-20,1798230.187106106
2014-11-21,1803698.8637116256
2014-11-24,1797068.3948458617
2014-11-25,1780924.6866777148
2014-11-26,1785951.2267620368
2014-11-27,1794809.599385595
2014-11-28,1804698.0140646314
2014-12-01,1812866.9406923724
2014-12-03,1849994.9483922124
2014-12-04,1866329.4835525937
2014-12-05,1840555.354823215
2014-12-08,1820722.8745668132
2014-12-09,1789884.2177396147
2014-12-10,1796887.9972074463
2014-12-11,1780021.8510544025
2014-12-12,1779810.0287374225
2014-12-15,1768639.597163991
2014-12-16,1744030.0967771043
2014-12-17,1721102.0661152783
2014-12-18,1765689.7530684483
2014-12-19,1770269.6149474767
2014-12-22,1785676.8379458084
2014-12-23,1788762.0639948417
2014-12-24,1773319.8618765294
2014-12-26,1781250.0048800888
2014-12-29,1795785.639046408
2014-12-30,1799697.5829387235
2014-12-31,1799100.6450575143
2015-01-01,1805963.8889818748
2015-01-05,1808750.9729546234
2015-01-06,1777299.112865744
2015-01-07,1794685.8088585131
2015-01-08,1810292.188275872
2015-01-09,1815477.212196108
2015-01-12,1825476.9253644182
2015-01-13,1830616.8614665526
2015-01-14,1837953.5172483956
2015-01-15,1859352.899959831
2015-01-16,1870038.9364972736
2015-01-19,1870836.5444426034
2015-01-20,1878015.1780369806
2015-01-21,1877889.1953305162
2015-01-22,1876309.3961435051
2015-01-23,1884756.1628399177
2015-01-27,1927631.1505592114
2015-01-28,1943530.3995197604
2015-01-29,1941296.8503969568
2015-01-30,1919162.6180919188
2015-02-02,1923616.408547001
2015-02-04,1900320.187774285
2015-02-05,1900293.3635215953
2015-02-06,1883578.9521401012
2015-02-09,1861097.9629683197
2015-02-10,1859372.2871715624
2015-02-11,1898119.608069806
2015-02-12,1924590.614774882
2015-02-13,1933428.9865733746
2015-02-16,1921939.3047908412
2015-02-18,1948827.0269590889
2015-02-19,1942410.0813023355
2015-02-20,1927404.3003662862
2015-02-23,1905630.3110422946
2015-02-24,1910817.2289860928
2015-02-25,1900788.8092785159
2015-02-26,1878762.622424513
2015-02-27,1917371.6648558625
2015-03-02,1981949.5433420765
2015-03-04,1970038.9637828905
2015-03-05,1978727.0872357
2015-03-09,1954973.9592336838
2015-03-10,1946122.073146741
2015-03-11,1946435.7810987667
2015-03-12,1953730.5560620439
2015-03-13,1920346.5904443646
2015-03-16,1910350.3225066352
2015-03-17,1928293.2471130867
2015-03-18,1928708.7034142376
2015-03-19,1914860.9010406574
2015-03-20,1890003.3086709916
2015-03-23,1875177.4036969072
2015-03-24,1870494.6245304844
2015-03-25,1877539.651830503
2015-03-26,1864878.901912839
2015-03-27,1854618.6290498604
2015-03-30,1887301.142618752
2015-03-31,1896094.5524499435
2015-04-01,1898926.6821725958
2015-04-07,1899897.7583443774
2015-04-08,1915301.2210113937
2015-04-09,1912142.3716524856
2015-04-10,1910314.313222114
2015-04-13,1923210.094775857
2015-04-15,1907105.621245542
2015-04-16,1896367.1108410433
2015-04-17,1864598.796074704
2015-04-20,1826620.1883764337
2015-04-21,1774401.0986144226
2015-04-22,1777632.8271833255
2015-04-23,1795999.5230279604
2015-04-24,1772867.7563143882
2015-04-27,1739453.5207245022
2015-04-28,1756104.7046322476
2015-04-29,1765153.9219896502
2015-04-30,1772432.9224911246
2015-05-04,1816697.4669317638
2015-05-06,1771221.6621351112
2015-05-07,1756949.9259914362
2015-05-08,1778458.892564414
2015-05-11,1810019.7067913122
2015-05-12,1793555.48326117
2015-05-13,1812379.0992643745
2015-05-14,1819152.3827272006
2015-05-15,1830107.0583203877
2015-05-18,1845116.9745306333
2015-05-19,1846364.2542620483
2015-05-20,1854449.1098092697
2015-05-21,1844174.0144909602
2015-05-22,1872556.0069846548
2015-05-25,1886503.1084892096
2015-05-26,1882725.9626951634
2015-05-27,1894180.5804618937
2015-05-28,1899631.1471881862
2015-05-29,1898963.248867403
2015-06-01,1906021.775397375
2015-06-03,1883713.78128543
2015-06-04,1888774.058273465
2015-06-05,1907700.1975415451
2015-06-08,1876619.1052133006
2015-06-09,1878077.0837609717
2015-06-10,1891809.3612564413
2015-06-11,1886592.5912054633
2015-06-12,1885023.8146541365
2015-06-15,1891047.5593703457
2015-06-16,1885133.146358285
2015-06-17,1917547.5164810566
2015-06-18,1924734.2281242933
2015-06-19,1943261.1305521
2015-06-22,1966058.0641744642
2015-06-23,1957071.030227444
2015-06-24,1943495.3585522862
2015-06-25,1942711.0878920492
2015-06-26,1964884.6206601611
2015-06-29,1951174.477476769
2015-06-30,1974633.9626608104
2015-07-01,1973055.4813699604
2015-07-03,1970316.9513543567
2015-07-06,1979479.985690534
2015-07-07,1974304.6165210018
2015-07-08,1968514.4251836706
2015-07-09,1966265.1488878
2015-07-10,1970261.7273276506
2015-07-13,1991885.4267188667
2015-07-14,1988948.1220014044
2015-07-15,1992141.0928162662
2015-07-16,2005252.5394747558
2015-07-17,2014849.5354357245
2015-07-20,2018760.0713386189
2015-07-21,2021665.5447459973
2015-07-22,2021122.911867467
2015-07-23,2015855.4927222482
2015-07-24,2013637.4324064308
2015-07-27,2004795.1715522276
2015-07-28,2006989.6467544762
2015-07-29,2011710.4472562773
2015-07-30,2032530.0959603798
2015-07-31,2055234.6988071508
2015-08-03,2045868.7834508964
2015-08-05,2054816.1421026909
2015-08-06,2049295.0833760865
2015-08-07,2055071.464984279
2015-08-10,2072169.5184694896
2015-08-11,2080363.9486040655
2015-08-12,2069196.0028088484
2015-08-13,2079455.4262209262
2015-08-14,2084837.6621420525
2015-08-17,2071370.0242307102
2015-08-18,2086124.7218914803
2015-08-19,2093160.169485526
2015-08-20,2074578.376946098
2015-08-21,2061237.8393820962
2015-08-24,1958334.4143675666
2015-08-25,1960328.5735707316
2015-08-26,1945450.195088048
2015-08-27,1966118.113615572
2015-08-28,1980139.1444066192
2015-08-31,1984716.4167169791
2015-09-01,1962561.595024631
2015-09-03,1984778.0238145338
2015-09-04,1957528.4401194619
2015-09-07,1922590.7906925222
2015-09-08,1921727.8829807122
2015-09-09,1944839.1832477723
2015-09-10,1944804.1554249434
2015-09-11,1956145.4478368927
2015-09-14,1980393.447934841
2015-09-15,1987279.1692159986
2015-09-16,1986186.9356475272
2015-09-18,1989027.6350358608
2015-09-21,1984194.9807408957
2015-09-22,1960600.865264488
2015-09-23,1963342.0934214937
2015-09-24,1973755.9981506332
2015-09-28,1981849.854811695
2015-09-29,1993909.9116619378
2015-09-30,2023791.9538166616
2015-10-01,2015515.8385830035
2015-10-06,2016884.6860295923
2015-10-07,2005977.8208595314
2015-10-08,1992949.5444695964
2015-10-09,1989993.8939930925
2015-10-12,1972609.3552154668
2015-10-13,1962892.2352074382
2015-10-14,1962251.9736937617
2015-10-15,1965907.238959235
2015-10-16,1989870.7648231664
2015-10-19,2013454.7285954843
2015-10-20,2014840.778039686
2015-10-21,2011001.5480449558
2015-10-23,1999165.9046191652
2015-10-26,1997812.9047700604
2015-10-27,2002352.5850310207
2015-10-28,2000351.5869960515
2015-10-29,2000335.603076108
2015-10-30,2016873.1644008597
2015-11-02,2016939.0121611913
2015-11-04,2014757.353140383
2015-11-05,2002941.4103094982
